item_index	word	batch_dec_width	rank	target_phonemes	length	zipf_approx	is_word	gate	effective_ventral_weight	effective_dorsal_weight	lexical_confidence	lexical_margin	lexical_density	canonical_full_exact	canonical_full_predicted	canonical_wm_exact	canonical_wm_predicted	canonical_ltm_exact	canonical_ltm_predicted	canonical_fixed05_exact	canonical_fixed05_predicted	freear_full_exact	freear_full_predicted	freear_wm_exact	freear_wm_predicted	freear_ltm_exact	freear_ltm_predicted	freear_fixed05_exact	freear_fixed05_predicted	competence_category	competence_category_freear
23806	motherhood	10	24120	M AH DH ER HH UH D	7	4.1e-05	1	0.5223387479782104	0.5223387479782104	0.47766125202178955	0.7447072267532349	0.33388465642929077	1.35658597946167	1	M AH DH ER HH UH D	1	M AH DH ER HH UH D	1	M AH DH ER HH UH D	1	M AH DH ER HH UH D	1	M AH DH ER HH UH D	1	M AH DH ER HH UH D	1	M AH DH ER HH UH D	1	M AH DH ER HH UH D	BOTH_CORRECT	BOTH_CORRECT
23807	motherland	10	24121	M AH DH ER L AE N D	8	4.1e-05	1	0.4956848621368408	0.4956848621368408	0.5043151378631592	0.6913694739341736	0.2539959251880646	1.7763890027999878	1	M AH DH ER L AE N D	1	M AH DH ER L AE N D	1	M AH DH ER L AE N D	1	M AH DH ER L AE N D	1	M AH DH ER L AE N D	1	M AH DH ER L AE N D	1	M AH DH ER L AE N D	1	M AH DH ER L AE N D	BOTH_CORRECT	BOTH_CORRECT
23808	motherless	10	24122	M AH DH ER L IH S	7	4.1e-05	1	0.5111233592033386	0.5111233592033386	0.4888766407966614	0.7222504615783691	0.2721309959888458	1.6068331003189087	1	M AH DH ER L IH S	1	M AH DH ER L IH S	1	M AH DH ER L IH S	1	M AH DH ER L IH S	1	M AH DH ER L IH S	1	M AH DH ER L IH S	1	M AH DH ER L IH S	1	M AH DH ER L IH S	BOTH_CORRECT	BOTH_CORRECT
23809	moths	10	24123	M AO TH S	4	4.1e-05	1	0.5150966048240662	0.5150966048240662	0.48490339517593384	0.7302024364471436	0.12591814994812012	2.88632869720459	1	M AO TH S	1	M AO TH S	1	M AO TH S	1	M AO TH S	1	M AO TH S	1	M AO TH S	1	M AO TH S	1	M AO TH S	BOTH_CORRECT	BOTH_CORRECT
23810	motif	10	24124	M OW T IY F	5	4.1e-05	1	0.5116350054740906	0.5116350054740906	0.4883649945259094	0.7232742309570312	0.2899334728717804	1.6480833292007446	1	M OW T IY F	1	M OW T IY F	1	M OW T IY F	1	M OW T IY F	1	M OW T IY F	1	M OW T IY F	1	M OW T IY F	1	M OW T IY F	BOTH_CORRECT	BOTH_CORRECT
23811	motile	10	24125	M OW T AH L	5	4.1e-05	1	0.4738074839115143	0.4738074839115143	0.5261925160884857	0.6475670337677002	0.21130084991455078	3.44441556930542	1	M OW T AH L	1	M OW T AH L	1	M OW T AH L	1	M OW T AH L	1	M OW T AH L	1	M OW T AH L	1	M OW T AH L	1	M OW T AH L	BOTH_CORRECT	BOTH_CORRECT
23812	motility	10	24126	M OW T IH L IH T IY	8	4.1e-05	1	0.5031126737594604	0.5031126737594604	0.49688732624053955	0.7062254548072815	0.24178120493888855	2.9815335273742676	1	M OW T IH L IH T IY	1	M OW T IH L IH T IY	1	M OW T IH L IH T IY	1	M OW T IH L IH T IY	1	M OW T IH L IH T IY	1	M OW T IH L IH T IY	1	M OW T IH L IH T IY	1	M OW T IH L IH T IY	BOTH_CORRECT	BOTH_CORRECT
23813	motioned	10	24127	M OW SH AH N D	6	4.1e-05	1	0.5149988532066345	0.5149988532066345	0.4850011467933655	0.7300066947937012	0.15538740158081055	2.4542558193206787	1	M OW SH AH N D	1	M OW SH AH N D	0	M AO K S	1	M OW SH AH N D	1	M OW SH AH N D	1	M OW SH AH N D	0	M AO K S	1	M OW SH AH N D	WM_ONLY_CORRECT	WM_ONLY_CORRECT
23814	motioning	10	24128	M OW SH AH N IH NG	7	4.1e-05	1	0.459910124540329	0.459910124540329	0.540089875459671	0.6196478009223938	0.010547041893005371	15.516057014465332	1	M OW SH AH N IH NG	1	M OW SH AH N IH NG	1	M OW SH AH N IH NG	1	M OW SH AH N IH NG	1	M OW SH AH N IH NG	1	M OW SH AH N IH NG	1	M OW SH AH N IH NG	1	M OW SH AH N IH NG	BOTH_CORRECT	BOTH_CORRECT
23815	motionless	10	24129	M OW SH AH N L AH S	8	4.1e-05	1	0.5493454933166504	0.5493454933166504	0.4506545066833496	0.7990131974220276	0.2528000473976135	1.1072793006896973	1	M OW SH AH N L AH S	1	M OW SH AH N L AH S	0	M AH N AA P AH L AY Z	1	M OW SH AH N L AH S	1	M OW SH AH N L AH S	1	M OW SH AH N L AH S	0	M AH N AA P AH L AY Z	1	M OW SH AH N L AH S	WM_ONLY_CORRECT	WM_ONLY_CORRECT
23816	motivate	10	24130	M OW T AH V EY T	7	4.1e-05	1	0.5420471429824829	0.5420471429824829	0.4579528570175171	0.7842933535575867	0.12921595573425293	2.644486665725708	1	M OW T AH V EY T	1	M OW T AH V EY T	1	M OW T AH V EY T	1	M OW T AH V EY T	1	M OW T AH V EY T	1	M OW T AH V EY T	1	M OW T AH V EY T	1	M OW T AH V EY T	BOTH_CORRECT	BOTH_CORRECT
23817	motivator	10	24131	M OW T AH V EY T ER	8	4.1e-05	1	0.5054259300231934	0.5054259300231934	0.49457406997680664	0.7108522653579712	0.2883106470108032	1.994128704071045	1	M OW T AH V EY T ER	1	M OW T AH V EY T ER	1	M OW T AH V EY T ER	1	M OW T AH V EY T ER	1	M OW T AH V EY T ER	1	M OW T AH V EY T ER	1	M OW T AH V EY T ER	1	M OW T AH V EY T ER	BOTH_CORRECT	BOTH_CORRECT
23818	motive	10	24132	M OW T IH V	5	4.1e-05	1	0.5074241161346436	0.5074241161346436	0.49257588386535645	0.7148493528366089	0.22150549292564392	2.750380039215088	1	M OW T IH V	1	M OW T IH V	1	M OW T IH V	1	M OW T IH V	1	M OW T IH V	1	M OW T IH V	1	M OW T IH V	1	M OW T IH V	BOTH_CORRECT	BOTH_CORRECT
23819	motley	10	24133	M AA T L IY	5	4.1e-05	1	0.5115165710449219	0.5115165710449219	0.4884834289550781	0.7230371832847595	0.4165251851081848	1.2062809467315674	1	M AA T L IY	1	M AA T L IY	1	M AA T L IY	1	M AA T L IY	1	M AA T L IY	1	M AA T L IY	1	M AA T L IY	1	M AA T L IY	BOTH_CORRECT	BOTH_CORRECT
23820	motorbike	10	24134	M OW T ER B AY K	7	4.1e-05	1	0.547785222530365	0.547785222530365	0.452214777469635	0.7958630919456482	0.10121673345565796	1.7079399824142456	1	M OW T ER B AY K	1	M OW T ER B AY K	1	M OW T ER B AY K	1	M OW T ER B AY K	1	M OW T ER B AY K	1	M OW T ER B AY K	1	M OW T ER B AY K	1	M OW T ER B AY K	BOTH_CORRECT	BOTH_CORRECT
23821	motorboat	10	24135	M OW T ER B OW T	7	4.1e-05	1	0.5125232934951782	0.5125232934951782	0.4874767065048218	0.7250518202781677	0.1953079104423523	1.938562273979187	1	M OW T ER B OW T	1	M OW T ER B OW T	1	M OW T ER B OW T	1	M OW T ER B OW T	1	M OW T ER B OW T	1	M OW T ER B OW T	1	M OW T ER B OW T	1	M OW T ER B OW T	BOTH_CORRECT	BOTH_CORRECT
23822	motorcade	10	24136	M OW T ER K EY D	7	4.1e-05	1	0.5237331986427307	0.5237331986427307	0.4762668013572693	0.7475020289421082	0.2502153515815735	1.3648796081542969	1	M OW T ER K EY D	1	M OW T ER K EY D	1	M OW T ER K EY D	1	M OW T ER K EY D	1	M OW T ER K EY D	1	M OW T ER K EY D	1	M OW T ER K EY D	1	M OW T ER K EY D	BOTH_CORRECT	BOTH_CORRECT
23823	motorcar	10	24137	M OW T ER K AA R	7	4.1e-05	1	0.5070198774337769	0.5070198774337769	0.49298012256622314	0.7140406370162964	0.27170589566230774	1.738612174987793	1	M OW T ER K AA R	1	M OW T ER K AA R	1	M OW T ER K AA R	1	M OW T ER K AA R	1	M OW T ER K AA R	1	M OW T ER K AA R	1	M OW T ER K AA R	1	M OW T ER K AA R	BOTH_CORRECT	BOTH_CORRECT
23824	motorist	10	24138	M OW T ER IH S T	7	4.1e-05	1	0.5116692781448364	0.5116692781448364	0.4883307218551636	0.723342776298523	0.3163484036922455	1.3473254442214966	1	M OW T ER IH S T	1	M OW T ER IH S T	1	M OW T ER IH S T	1	M OW T ER IH S T	1	M OW T ER IH S T	1	M OW T ER IH S T	1	M OW T ER IH S T	1	M OW T ER IH S T	BOTH_CORRECT	BOTH_CORRECT
23825	motown	10	24140	M OW T AW N	5	4.1e-05	1	0.4943532943725586	0.4943532943725586	0.5056467056274414	0.6887060403823853	0.14242678880691528	4.289200305938721	1	M OW T AW N	1	M OW T AW N	1	M OW T AW N	1	M OW T AW N	1	M OW T AW N	1	M OW T AW N	1	M OW T AW N	1	M OW T AW N	BOTH_CORRECT	BOTH_CORRECT
23826	motrin	10	24141	M AA T R IH N	6	4.1e-05	1	0.46999606490135193	0.46999606490135193	0.5300039350986481	0.6399198770523071	0.26438501477241516	3.3104748725891113	1	M AA T R IH N	1	M AA T R IH N	0	M AA T R IH K	1	M AA T R IH N	1	M AA T R IH N	1	M AA T R IH N	0	M AA T R IH K	1	M AA T R IH N	WM_ONLY_CORRECT	WM_ONLY_CORRECT
23827	mott	10	24142	M AA T	3	4.1e-05	1	0.4551328420639038	0.4551328420639038	0.5448671579360962	0.6100236773490906	0.28839755058288574	5.026055812835693	1	M AA T	1	M AA T	1	M AA T	1	M AA T	1	M AA T	1	M AA T	1	M AA T	1	M AA T	BOTH_CORRECT	BOTH_CORRECT
23828	motte	10	24143	M AA T	3	4.1e-05	1	0.4551328420639038	0.4551328420639038	0.5448671579360962	0.6100236773490906	0.28839755058288574	5.026055812835693	1	M AA T	1	M AA T	1	M AA T	1	M AA T	1	M AA T	1	M AA T	1	M AA T	1	M AA T	BOTH_CORRECT	BOTH_CORRECT
23829	motto	10	24144	M AA T OW	4	4.1e-05	1	0.49777182936668396	0.49777182936668396	0.502228170633316	0.695543646812439	0.2792443335056305	1.774530053138733	1	M AA T OW	1	M AA T OW	0	M AA R T	1	M AA T OW	1	M AA T OW	1	M AA T OW	0	M AA R T	1	M AA T OW	WM_ONLY_CORRECT	WM_ONLY_CORRECT
23830	moulin	10	24146	M UW L AE N	5	4.1e-05	1	0.5195583701133728	0.5195583701133728	0.4804416298866272	0.7391367554664612	0.28611230850219727	1.2797300815582275	1	M UW L AE N	1	M UW L AE N	1	M UW L AE N	1	M UW L AE N	1	M UW L AE N	1	M UW L AE N	1	M UW L AE N	1	M UW L AE N	BOTH_CORRECT	BOTH_CORRECT
23831	moulton	10	24147	M OW L T AH N	6	4.1e-05	1	0.4932847321033478	0.4932847321033478	0.5067152678966522	0.6865686774253845	0.284183144569397	3.659585475921631	1	M OW L T AH N	1	M OW L T AH N	1	M OW L T AH N	1	M OW L T AH N	1	M OW L T AH N	1	M OW L T AH N	1	M OW L T AH N	1	M OW L T AH N	BOTH_CORRECT	BOTH_CORRECT
23832	mound	10	24148	M AW N D	4	4.1e-05	1	0.5057961344718933	0.5057961344718933	0.4942038655281067	0.7115928530693054	0.26209917664527893	1.8001115322113037	1	M AW N D	1	M AW N D	1	M AW N D	1	M AW N D	1	M AW N D	1	M AW N D	1	M AW N D	1	M AW N D	BOTH_CORRECT	BOTH_CORRECT
23833	mountaineer	10	24149	M AW N T IH N IH R	8	4.1e-05	1	0.5145468711853027	0.5145468711853027	0.48545312881469727	0.7291018962860107	0.21949487924575806	1.5300990343093872	1	M AW N T IH N IH R	1	M AW N T IH N IH R	0	M OW K AH D OW M AH N	1	M AW N T IH N IH R	1	M AW N T IH N IH R	1	M AW N T IH N IH R	0	M OW K AH D OW M AH N	1	M AW N T IH N IH R	WM_ONLY_CORRECT	WM_ONLY_CORRECT
23834	mountainous	10	24150	M AW N T AH N AH S	8	4.1e-05	1	0.5354303121566772	0.5354303121566772	0.46456968784332275	0.770979642868042	0.15535205602645874	2.7415685653686523	1	M AW N T AH N AH S	1	M AW N T AH N AH S	1	M AW N T AH N AH S	1	M AW N T AH N AH S	1	M AW N T AH N AH S	1	M AW N T AH N AH S	1	M AW N T AH N AH S	1	M AW N T AH N AH S	BOTH_CORRECT	BOTH_CORRECT
23835	mountainside	10	24151	M AW N T AH N S AY D	9	4.1e-05	1	0.5007491111755371	0.5007491111755371	0.4992508888244629	0.7014982104301453	0.12128382921218872	3.884037494659424	1	M AW N T AH N S AY D	1	M AW N T AH N S AY D	0	M AW N T AH N	1	M AW N T AH N S AY D	1	M AW N T AH N S AY D	1	M AW N T AH N S AY D	0	M AW N T AH N	1	M AW N T AH N S AY D	WM_ONLY_CORRECT	WM_ONLY_CORRECT
23836	mountaintop	10	24152	M AW N T AH N T AA P	9	4.1e-05	1	0.5324185490608215	0.5324185490608215	0.46758145093917847	0.7649281620979309	0.24764692783355713	1.2406516075134277	1	M AW N T AH N T AA P	1	M AW N T AH N T AA P	1	M AW N T AH N T AA P	1	M AW N T AH N T AA P	1	M AW N T AH N T AA P	1	M AW N T AH N T AA P	1	M AW N T AH N T AA P	1	M AW N T AH N T AA P	BOTH_CORRECT	BOTH_CORRECT
23837	mounties	10	24153	M AW N T IY Z	6	4.1e-05	1	0.4648490250110626	0.4648490250110626	0.5351509749889374	0.629581868648529	0.32062554359436035	2.950841188430786	1	M AW N T IY Z	1	M AW N T IY Z	1	M AW N T IY Z	1	M AW N T IY Z	1	M AW N T IY Z	1	M AW N T IY Z	1	M AW N T IY Z	1	M AW N T IY Z	BOTH_CORRECT	BOTH_CORRECT
23838	mourn	10	24154	M AO R N	4	4.1e-05	1	0.4855559170246124	0.4855559170246124	0.5144440829753876	0.671103835105896	0.35470157861709595	2.162761688232422	1	M AO R N	1	M AO R N	1	M AO R N	1	M AO R N	1	M AO R N	1	M AO R N	1	M AO R N	1	M AO R N	BOTH_CORRECT	BOTH_CORRECT
23839	mourned	10	24155	M AO R N D	5	4.1e-05	1	0.48423027992248535	0.48423027992248535	0.5157697200775146	0.6684501767158508	0.12126356363296509	2.9948034286499023	1	M AO R N D	1	M AO R N D	1	M AO R N D	1	M AO R N D	1	M AO R N D	1	M AO R N D	1	M AO R N D	1	M AO R N D	BOTH_CORRECT	BOTH_CORRECT
23840	mourner	10	24156	M AO R N ER	5	4.1e-05	1	0.5035093426704407	0.5035093426704407	0.4964906573295593	0.7070187926292419	0.34061264991760254	1.9887127876281738	1	M AO R N ER	1	M AO R N ER	1	M AO R N ER	1	M AO R N ER	1	M AO R N ER	1	M AO R N ER	1	M AO R N ER	1	M AO R N ER	BOTH_CORRECT	BOTH_CORRECT
23841	mournful	10	24157	M AO R N F AH L	7	4.1e-05	1	0.5497108101844788	0.5497108101844788	0.45028918981552124	0.7997511625289917	0.1606559157371521	2.2202556133270264	1	M AO R N F AH L	1	M AO R N F AH L	1	M AO R N F AH L	1	M AO R N F AH L	1	M AO R N F AH L	1	M AO R N F AH L	1	M AO R N F AH L	1	M AO R N F AH L	BOTH_CORRECT	BOTH_CORRECT
23842	mourning	10	24158	M AO R N IH NG	6	4.1e-05	1	0.5425501465797424	0.5425501465797424	0.45744985342025757	0.7853066325187683	0.0185854434967041	7.647141933441162	1	M AO R N IH NG	1	M AO R N IH NG	1	M AO R N IH NG	1	M AO R N IH NG	1	M AO R N IH NG	1	M AO R N IH NG	1	M AO R N IH NG	1	M AO R N IH NG	BOTH_CORRECT	BOTH_CORRECT
23843	mousepad	10	24159	M AW S P AE D	6	4.1e-05	1	0.502093493938446	0.502093493938446	0.49790650606155396	0.7041870355606079	0.3626708984375	2.0517542362213135	1	M AW S P AE D	1	M AW S P AE D	1	M AW S P AE D	1	M AW S P AE D	1	M AW S P AE D	1	M AW S P AE D	1	M AW S P AE D	1	M AW S P AE D	BOTH_CORRECT	BOTH_CORRECT
23844	mouser	10	24160	M AW Z ER	4	4.1e-05	1	0.4872070848941803	0.4872070848941803	0.5127929151058197	0.6744086146354675	0.35237377882003784	1.987789273262024	1	M AW Z ER	1	M AW Z ER	1	M AW Z ER	1	M AW Z ER	1	M AW Z ER	1	M AW Z ER	1	M AW Z ER	1	M AW Z ER	BOTH_CORRECT	BOTH_CORRECT
23845	mousetrap	10	24161	M AW S T R AE P	7	4.1e-05	1	0.5319709777832031	0.5319709777832031	0.4680290222167969	0.7640292644500732	0.43785810470581055	1.1728464365005493	1	M AW S T R AE P	1	M AW S T R AE P	0	M AH CH D AW N	1	M AW S T R AE P	1	M AW S T R AE P	1	M AW S T R AE P	0	M AH CH D AW N	1	M AW S T R AE P	WM_ONLY_CORRECT	WM_ONLY_CORRECT
23846	mousse	10	24162	M UW S	3	4.1e-05	1	0.4954378008842468	0.4954378008842468	0.5045621991157532	0.6908752918243408	0.13003754615783691	3.565744161605835	1	M UW S	1	M UW S	1	M UW S	1	M UW S	1	M UW S	1	M UW S	1	M UW S	1	M UW S	BOTH_CORRECT	BOTH_CORRECT
23847	mousy	10	24164	M AW S IY	4	4.1e-05	1	0.5123730897903442	0.5123730897903442	0.48762691020965576	0.7247512340545654	0.16096746921539307	4.743712425231934	1	M AW S IY	1	M AW S IY	1	M AW S IY	1	M AW S IY	1	M AW S IY	1	M AW S IY	1	M AW S IY	1	M AW S IY	BOTH_CORRECT	BOTH_CORRECT
23848	mouthful	10	24165	M AW TH F UH L	6	4.1e-05	1	0.5354991555213928	0.5354991555213928	0.4645008444786072	0.7711179852485657	0.28923651576042175	1.4077813625335693	1	M AW TH F UH L	1	M AW TH F UH L	1	M AW TH F UH L	1	M AW TH F UH L	1	M AW TH F UH L	1	M AW TH F UH L	1	M AW TH F UH L	1	M AW TH F UH L	BOTH_CORRECT	BOTH_CORRECT
23849	mouthpiece	10	24167	M AW TH P IY S	6	4.1e-05	1	0.5228105187416077	0.5228105187416077	0.47718948125839233	0.7456527352333069	0.40891313552856445	1.1093124151229858	1	M AW TH P IY S	1	M AW TH P IY S	1	M AW TH P IY S	1	M AW TH P IY S	1	M AW TH P IY S	1	M AW TH P IY S	1	M AW TH P IY S	1	M AW TH P IY S	BOTH_CORRECT	BOTH_CORRECT
23850	mouths	10	24168	M AW DH Z	4	4.1e-05	1	0.5240452885627747	0.5240452885627747	0.47595471143722534	0.7481277585029602	0.25307828187942505	1.595993995666504	1	M AW DH Z	1	M AW DH Z	1	M AW DH Z	1	M AW DH Z	1	M AW DH Z	1	M AW DH Z	1	M AW DH Z	1	M AW DH Z	BOTH_CORRECT	BOTH_CORRECT
23851	mouthwash	10	24169	M AW TH W AA SH	6	4.1e-05	1	0.5196307301521301	0.5196307301521301	0.4803692698478699	0.7392817139625549	0.2655307650566101	1.4508066177368164	1	M AW TH W AA SH	1	M AW TH W AA SH	1	M AW TH W AA SH	1	M AW TH W AA SH	1	M AW TH W AA SH	1	M AW TH W AA SH	1	M AW TH W AA SH	1	M AW TH W AA SH	BOTH_CORRECT	BOTH_CORRECT
23852	mouthy	10	24170	M AW TH IY	4	4.1e-05	1	0.4999161958694458	0.4999161958694458	0.5000838041305542	0.6998323798179626	0.2132417857646942	6.780607223510742	1	M AW TH IY	1	M AW TH IY	1	M AW TH IY	1	M AW TH IY	1	M AW TH IY	1	M AW TH IY	1	M AW TH IY	1	M AW TH IY	BOTH_CORRECT	BOTH_CORRECT
23853	mouton	10	24171	M UW T AO N	5	4.1e-05	1	0.514685332775116	0.514685332775116	0.48531466722488403	0.7293791174888611	0.3694889545440674	1.3695194721221924	1	M UW T AO N	1	M UW T AO N	0	M Y UW T IH L	1	M UW T AO N	1	M UW T AO N	1	M UW T AO N	0	M Y UW T IH L	1	M UW T AO N	WM_ONLY_CORRECT	WM_ONLY_CORRECT
23854	movable	10	24172	M UW V AH B AH L	7	4.1e-05	1	0.4924872815608978	0.4924872815608978	0.5075127184391022	0.684973418712616	0.2443278431892395	2.8245205879211426	1	M UW V AH B AH L	1	M UW V AH B AH L	1	M UW V AH B AH L	1	M UW V AH B AH L	1	M UW V AH B AH L	1	M UW V AH B AH L	1	M UW V AH B AH L	1	M UW V AH B AH L	BOTH_CORRECT	BOTH_CORRECT
23855	mover	10	24173	M UW V ER	4	4.1e-05	1	0.5054681897163391	0.5054681897163391	0.4945318102836609	0.7109368443489075	0.2209184765815735	1.4183862209320068	1	M UW V ER	1	M UW V ER	1	M UW V ER	1	M UW V ER	1	M UW V ER	1	M UW V ER	1	M UW V ER	1	M UW V ER	BOTH_CORRECT	BOTH_CORRECT
23856	moviegoer	10	24174	M UW V IY G OW ER	7	4.1e-05	1	0.4797344505786896	0.4797344505786896	0.5202655494213104	0.6594467163085938	0.26411041617393494	4.621871471405029	1	M UW V IY G OW ER	1	M UW V IY G OW ER	1	M UW V IY G OW ER	1	M UW V IY G OW ER	1	M UW V IY G OW ER	1	M UW V IY G OW ER	1	M UW V IY G OW ER	1	M UW V IY G OW ER	BOTH_CORRECT	BOTH_CORRECT
23857	movingly	10	24175	M UW V IH NG L IY	7	4.1e-05	1	0.5078103542327881	0.5078103542327881	0.4921896457672119	0.7156219482421875	0.2747259736061096	2.118058443069458	1	M UW V IH NG L IY	1	M UW V IH NG L IY	1	M UW V IH NG L IY	1	M UW V IH NG L IY	1	M UW V IH NG L IY	1	M UW V IH NG L IY	1	M UW V IH NG L IY	1	M UW V IH NG L IY	BOTH_CORRECT	BOTH_CORRECT
23858	mow	10	24176	M OW	2	4.1e-05	1	0.4526668190956116	0.4526668190956116	0.5473331809043884	0.6050492525100708	0.19622448086738586	8.427027702331543	1	M OW	1	M OW	1	M OW	1	M OW	1	M OW	1	M OW	1	M OW	1	M OW	BOTH_CORRECT	BOTH_CORRECT
23859	mower	10	24177	M OW ER	3	4.1e-05	1	0.5113091468811035	0.5113091468811035	0.4886908531188965	0.7226221561431885	0.28296011686325073	1.6029667854309082	1	M OW ER	1	M OW ER	1	M OW ER	1	M OW ER	1	M OW ER	1	M OW ER	1	M OW ER	1	M OW ER	BOTH_CORRECT	BOTH_CORRECT
23860	moxie	10	24178	M AA K S IY	5	4.1e-05	1	0.4962552785873413	0.4962552785873413	0.5037447214126587	0.6925104260444641	0.29096904397010803	2.5649666786193848	1	M AA K S IY	1	M AA K S IY	1	M AA K S IY	1	M AA K S IY	1	M AA K S IY	1	M AA K S IY	1	M AA K S IY	1	M AA K S IY	BOTH_CORRECT	BOTH_CORRECT
23861	moyle	10	24179	M OY L	3	4.1e-05	1	0.4877849817276001	0.4877849817276001	0.5122150182723999	0.6755650043487549	0.27742740511894226	3.234215259552002	1	M OY L	1	M OY L	1	M OY L	1	M OY L	1	M OY L	1	M OY L	1	M OY L	1	M OY L	BOTH_CORRECT	BOTH_CORRECT
23862	mozart	10	24180	M OW Z AA R T	6	4.1e-05	1	0.531792163848877	0.531792163848877	0.46820783615112305	0.7636702060699463	0.18135738372802734	2.563807725906372	1	M OW Z AA R T	1	M OW Z AA R T	1	M OW Z AA R T	1	M OW Z AA R T	1	M OW Z AA R T	1	M OW Z AA R T	1	M OW Z AA R T	1	M OW Z AA R T	BOTH_CORRECT	BOTH_CORRECT
23863	mri	10	24181	EH M AA R AY	5	4.1e-05	1	0.541243314743042	0.541243314743042	0.458756685256958	0.7826744914054871	0.1489918828010559	1.6005147695541382	1	EH M AA R AY	1	EH M AA R AY	1	EH M AA R AY	1	EH M AA R AY	1	EH M AA R AY	1	EH M AA R AY	1	EH M AA R AY	1	EH M AA R AY	BOTH_CORRECT	BOTH_CORRECT
23864	msgr	10	24182	M AA N S IY N Y ER	8	4.1e-05	1	0.5310145020484924	0.5310145020484924	0.46898549795150757	0.7621086835861206	0.16095101833343506	1.7807964086532593	1	M AA N S IY N Y ER	1	M AA N S IY N Y ER	1	M AA N S IY N Y ER	1	M AA N S IY N Y ER	1	M AA N S IY N Y ER	1	M AA N S IY N Y ER	1	M AA N S IY N Y ER	1	M AA N S IY N Y ER	BOTH_CORRECT	BOTH_CORRECT
23865	mubarak	10	24183	M UW B AA R IH K	7	4.1e-05	1	0.5300288200378418	0.5300288200378418	0.4699711799621582	0.7601300477981567	0.19306915998458862	2.5022947788238525	1	M UW B AA R IH K	1	M UW B AA R IH K	1	M UW B AA R IH K	1	M UW B AA R IH K	1	M UW B AA R IH K	1	M UW B AA R IH K	1	M UW B AA R IH K	1	M UW B AA R IH K	BOTH_CORRECT	BOTH_CORRECT
23866	muck	10	24184	M AH K	3	4.1e-05	1	0.49208733439445496	0.49208733439445496	0.507912665605545	0.6841733455657959	0.15204519033432007	4.011943340301514	1	M AH K	1	M AH K	1	M AH K	1	M AH K	1	M AH K	1	M AH K	1	M AH K	1	M AH K	BOTH_CORRECT	BOTH_CORRECT
23867	muckraker	10	24186	M AH K R EY K ER	7	4.1e-05	1	0.5123932361602783	0.5123932361602783	0.4876067638397217	0.7247915267944336	0.3818082809448242	1.6135908365249634	1	M AH K R EY K ER	1	M AH K R EY K ER	0	S K UW L ER	1	M AH K R EY K ER	1	M AH K R EY K ER	1	M AH K R EY K ER	0	S K UW L ER	1	M AH K R EY K ER	WM_ONLY_CORRECT	WM_ONLY_CORRECT
23868	mucky	10	24187	M AH K IY	4	4.1e-05	1	0.44246476888656616	0.44246476888656616	0.5575352311134338	0.5844175815582275	0.07007992267608643	30.43691635131836	1	M AH K IY	1	M AH K IY	1	M AH K IY	1	M AH K IY	1	M AH K IY	1	M AH K IY	1	M AH K IY	1	M AH K IY	BOTH_CORRECT	BOTH_CORRECT
23869	mucosa	10	24188	M Y UW K OW S AH	7	4.1e-05	1	0.5373352766036987	0.5373352766036987	0.46266472339630127	0.7748097777366638	0.1977211833000183	1.9742271900177002	1	M Y UW K OW S AH	1	M Y UW K OW S AH	1	M Y UW K OW S AH	1	M Y UW K OW S AH	1	M Y UW K OW S AH	1	M Y UW K OW S AH	1	M Y UW K OW S AH	1	M Y UW K OW S AH	BOTH_CORRECT	BOTH_CORRECT
23870	mucous	10	24189	M Y UW K AH S	6	4.1e-05	1	0.49400848150253296	0.49400848150253296	0.505991518497467	0.688016414642334	0.0583072304725647	10.246405601501465	1	M Y UW K AH S	1	M Y UW K AH S	1	M Y UW K AH S	1	M Y UW K AH S	1	M Y UW K AH S	1	M Y UW K AH S	1	M Y UW K AH S	1	M Y UW K AH S	BOTH_CORRECT	BOTH_CORRECT
23871	mucus	10	24190	M Y UW K AH S	6	4.1e-05	1	0.49400848150253296	0.49400848150253296	0.505991518497467	0.688016414642334	0.0583072304725647	10.246405601501465	1	M Y UW K AH S	1	M Y UW K AH S	1	M Y UW K AH S	1	M Y UW K AH S	1	M Y UW K AH S	1	M Y UW K AH S	1	M Y UW K AH S	1	M Y UW K AH S	BOTH_CORRECT	BOTH_CORRECT
23872	muddle	10	24191	M AH D AH L	5	4.1e-05	1	0.5002147555351257	0.5002147555351257	0.49978524446487427	0.7004294395446777	0.319705605506897	2.1752192974090576	1	M AH D AH L	1	M AH D AH L	1	M AH D AH L	1	M AH D AH L	1	M AH D AH L	1	M AH D AH L	1	M AH D AH L	1	M AH D AH L	BOTH_CORRECT	BOTH_CORRECT
23873	muddy	10	24192	M AH D IY	4	4.1e-05	1	0.5452350974082947	0.5452350974082947	0.4547649025917053	0.7907182574272156	0.2301434874534607	1.3836575746536255	1	M AH D IY	1	M AH D IY	1	M AH D IY	1	M AH D IY	1	M AH D IY	1	M AH D IY	1	M AH D IY	1	M AH D IY	BOTH_CORRECT	BOTH_CORRECT
23874	mudra	10	24193	M AH D R AH	5	4.1e-05	1	0.4520394504070282	0.4520394504070282	0.5479605495929718	0.6037830710411072	0.2864729166030884	6.454532623291016	1	M AH D R AH	1	M AH D R AH	1	M AH D R AH	1	M AH D R AH	1	M AH D R AH	1	M AH D R AH	1	M AH D R AH	1	M AH D R AH	BOTH_CORRECT	BOTH_CORRECT
